States/UTs,Year,crimes,count
Himachal Pradesh,2014,HumanTrafficking,0
Himachal Pradesh,2014,HumanTrafficking,0
Himachal Pradesh,2014,HumanTrafficking,0
Himachal Pradesh,2014,HumanTrafficking,0
Himachal Pradesh,2014,HumanTrafficking,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Industrial Riots,0
Himachal Pradesh,2014,Kidnapping,0
Himachal Pradesh,2014,Kidnapping,0
Himachal Pradesh,2014,Kidnapping,0
Himachal Pradesh,2014,Kidnapping,0
Himachal Pradesh,2014,Kidnapping,0
Himachal Pradesh,2014,Kidnapping,0
Himachal Pradesh,2014,Kidnapping (Total),0
Himachal Pradesh,2014,Kidnapping (Total),0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Murder,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Kidnapping for Ransom,0
Himachal Pradesh,2014,Modesty Insult,0
Himachal Pradesh,2014,Modesty Insult,0
Himachal Pradesh,2014,Modesty Insult,0
Himachal Pradesh,2014,Modesty Insult,0
Himachal Pradesh,2014,Modesty Insult,0
Himachal Pradesh,2014,Modesty Insult,0
Himachal Pradesh,2014,Murder,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,National Integration Offences,0
Himachal Pradesh,2014,Negligent Driving Deaths,0
Himachal Pradesh,2014,Negligent Driving Deaths,0
Himachal Pradesh,2014,Non-Custodial Rape,0
Himachal Pradesh,2014,Non-Custodial Rape,0
Himachal Pradesh,2014,Other Assault on Women,0
Himachal Pradesh,2014,Other Assault on Women,0
Himachal Pradesh,2014,Other Assault on Women,0
Himachal Pradesh,2014,Other Assault on Women,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Caste Riots,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Dacoity,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Kidnapping,0
Himachal Pradesh,2014,Other Locations,0
Himachal Pradesh,2014,Other Locations,0
Himachal Pradesh,2014,Other Locations,0
Himachal Pradesh,2014,Other Locations,0
Himachal Pradesh,2014,Other Locations,0
Himachal Pradesh,2014,Other Locations,0
Himachal Pradesh,2014,Other Negligence Deaths,0
Himachal Pradesh,2014,Other Negligence Deaths,0
Himachal Pradesh,2014,Other Negligence Deaths,0
Himachal Pradesh,2014,Other Negligence Deaths,0
Himachal Pradesh,2014,Other Negligence Deaths,0
Himachal Pradesh,2014,Other Rape,0
Himachal Pradesh,2014,Other Rape,0
Himachal Pradesh,2014,Other Riots,0
Himachal Pradesh,2014,Other Riots,0
Himachal Pradesh,2014,Other Riots,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other State Offences,0
Himachal Pradesh,2014,Other Theft,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Other Workplaces,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Political Riots,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Public Transport,0
Himachal Pradesh,2014,Rape,0
Himachal Pradesh,2014,Rape,0
Himachal Pradesh,2014,Rash Driving,0
Himachal Pradesh,2014,Rash Driving,0
Himachal Pradesh,2014,Riots,0
Himachal Pradesh,2014,Riots,0
Himachal Pradesh,2014,Riots,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,Robbery,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,SC/ST Conflict Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sectarian Riots,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sedition,0
Himachal Pradesh,2014,Sexual Harassment,0
Himachal Pradesh,2014,Sexual Harassment,0
Himachal Pradesh,2014,Sexual Harassment,0
Himachal Pradesh,2014,Sexual Harassment,0
Himachal Pradesh,2014,Sexual Harassment,0
Himachal Pradesh,2014,Simple Hurt,0
Himachal Pradesh,2014,Simple Hurt,0
Himachal Pradesh,2014,Stalking,0
Himachal Pradesh,2014,Stalking,0
Himachal Pradesh,2014,Stalking,0
Himachal Pradesh,2014,Stalking,0
Himachal Pradesh,2014,Stalking,0
Himachal Pradesh,2014,Stalking,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,State Offences,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Student Riots,0
Himachal Pradesh,2014,Theft,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Trespass / Burglary,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unlawful Assembly,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Unnatural Offence,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Using Fake Currency,0
Himachal Pradesh,2014,Vehicle Theft,0
Himachal Pradesh,2014,Vehicle Theft,0
Himachal Pradesh,2014,Vehicle Theft,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Victim Identity Disclosure,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Voyeurism,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Himachal Pradesh,2014,Workplace,0
Jammu & Kashmir,2014,Rash Driving,1287
Jammu & Kashmir,2014,Rash Driving,445
Jammu & Kashmir,2014,Theft,399
Jammu & Kashmir,2014,Rash Driving,384
Jammu & Kashmir,2014,Theft,375
Jammu & Kashmir,2014,Rash Driving,343
Jammu & Kashmir,2014,Rash Driving,323
Jammu & Kashmir,2014,Rash Driving,307
Jammu & Kashmir,2014,House Breaking,290
Jammu & Kashmir,2014,Trespass / Burglary,290
Jammu & Kashmir,2014,Vehicle Theft,242
Jammu & Kashmir,2014,Vehicle Theft,240
Jammu & Kashmir,2014,House Breaking,238
Jammu & Kashmir,2014,Trespass / Burglary,238
Jammu & Kashmir,2014,Rash Driving,219
Jammu & Kashmir,2014,Assault on Women,218
Jammu & Kashmir,2014,Other Assault on Women,217
Jammu & Kashmir,2014,Rash Driving,206
Jammu & Kashmir,2014,Other Riots,180
Jammu & Kashmir,2014,Riots,180
Jammu & Kashmir,2014,Rash Driving,178
Jammu & Kashmir,2014,Rash Driving,175
Jammu & Kashmir,2014,Rash Driving,174
Jammu & Kashmir,2014,Assault on Women,171
Jammu & Kashmir,2014,Other Assault on Women,171
Jammu & Kashmir,2014,Death by Negligence,166
Jammu & Kashmir,2014,Negligent Driving Deaths,165
Jammu & Kashmir,2014,Cheating,159
Jammu & Kashmir,2014,Domestic Cruelty,159
Jammu & Kashmir,2014,Other Riots,159
Jammu & Kashmir,2014,Riots,159
Jammu & Kashmir,2014,Other Theft,157
Jammu & Kashmir,2014,Other Riots,151
Jammu & Kashmir,2014,Riots,151
Jammu & Kashmir,2014,Riots,145
Jammu & Kashmir,2014,Death by Negligence,143
Jammu & Kashmir,2014,Negligent Driving Deaths,143
Jammu & Kashmir,2014,Other Theft,135
Jammu & Kashmir,2014,Other Riots,134
Jammu & Kashmir,2014,Rash Driving,131
Jammu & Kashmir,2014,Other Riots,130
Jammu & Kashmir,2014,Riots,130
Jammu & Kashmir,2014,Assault on Women,123
Jammu & Kashmir,2014,Disrobing Assault,123
Jammu & Kashmir,2014,Rash Driving,119
Jammu & Kashmir,2014,Grievous Hurt,110
Jammu & Kashmir,2014,Simple Hurt,110
Jammu & Kashmir,2014,Rash Driving,105
Jammu & Kashmir,2014,Rash Driving,94
Jammu & Kashmir,2014,House Breaking,92
Jammu & Kashmir,2014,Trespass / Burglary,92
Jammu & Kashmir,2014,Theft,90
Jammu & Kashmir,2014,Attempted Murder,86
Jammu & Kashmir,2014,Rash Driving,86
Jammu & Kashmir,2014,Other Riots,85
Jammu & Kashmir,2014,Riots,85
Jammu & Kashmir,2014,Assault on Women,83
Jammu & Kashmir,2014,Assault on Women,83
Jammu & Kashmir,2014,Other Assault on Women,83
Jammu & Kashmir,2014,Other Assault on Women,83
Jammu & Kashmir,2014,Assault on Women,81
Jammu & Kashmir,2014,Other Assault on Women,81
Jammu & Kashmir,2014,Theft,81
Jammu & Kashmir,2014,Assault on Women,80
Jammu & Kashmir,2014,Other Assault on Women,80
Jammu & Kashmir,2014,Other Riots,78
Jammu & Kashmir,2014,Riots,78
Jammu & Kashmir,2014,Theft,78
Jammu & Kashmir,2014,Cheating,77
Jammu & Kashmir,2014,Grievous Hurt,76
Jammu & Kashmir,2014,Rash Driving,76
Jammu & Kashmir,2014,Simple Hurt,76
Jammu & Kashmir,2014,Trespass / Burglary,75
Jammu & Kashmir,2014,Trespass / Burglary,75
Jammu & Kashmir,2014,Other Riots,74
Jammu & Kashmir,2014,Riots,74
Jammu & Kashmir,2014,Kidnapping (Total),73
Jammu & Kashmir,2014,Other Kidnapping,73
Jammu & Kashmir,2014,Rash Driving,72
Jammu & Kashmir,2014,Domestic Cruelty,71
Jammu & Kashmir,2014,Kidnapping (Total),71
Jammu & Kashmir,2014,Other Riots,71
Jammu & Kashmir,2014,Riots,71
Jammu & Kashmir,2014,Rash Driving,69
Jammu & Kashmir,2014,Theft,69
Jammu & Kashmir,2014,Non-Custodial Rape,68
Jammu & Kashmir,2014,Other Rape,68
Jammu & Kashmir,2014,Rape,68
Jammu & Kashmir,2014,Assault on Women,65
Jammu & Kashmir,2014,Other Riots,65
Jammu & Kashmir,2014,Riots,65
Jammu & Kashmir,2014,Sexual Harassment,65
Jammu & Kashmir,2014,Kidnapping (Total),64
Jammu & Kashmir,2014,Rash Driving,64
Jammu & Kashmir,2014,Domestic Cruelty,63
Jammu & Kashmir,2014,Other Riots,63
Jammu & Kashmir,2014,Riots,63
Jammu & Kashmir,2014,Kidnapping (Total),62
Jammu & Kashmir,2014,Theft,62
Jammu & Kashmir,2014,Assault on Women,61
Jammu & Kashmir,2014,Kidnapping (Total),61
Jammu & Kashmir,2014,Sexual Harassment,61
Jammu & Kashmir,2014,Assault on Women,60
Jammu & Kashmir,2014,Forced Marriage Kidnapping,60
Jammu & Kashmir,2014,Other Assault on Women,60
Jammu & Kashmir,2014,Other Theft,60
Jammu & Kashmir,2014,Death by Negligence,58
Jammu & Kashmir,2014,Trespass / Burglary,58
Jammu & Kashmir,2014,Trespass / Burglary,58
Jammu & Kashmir,2014,Trespass / Burglary,58
Jammu & Kashmir,2014,Other Theft,57
Jammu & Kashmir,2014,Other Theft,57
Jammu & Kashmir,2014,Death by Negligence,56
Jammu & Kashmir,2014,Negligent Driving Deaths,56
